specimen,hook,length,base
B_gadi1c,1,54.6,11.9
B_gadi1c,2,61.6,17.5
B_gadi1c,3,58.8,16.7
B_gadi1c,4,57.5,18.5
B_gadi1c,5,55.1,19.1
B_gadi1c,6,52.8,17.8
B_gadi1c,7,50.6,18.5
B_gadi1c,8,51,19.9
B_gadi1c,9,50.2,21.7
B_gadi1c,10,47.7,21.9
B_gadi1c,11,46.9,17.1
B_gadi1c,12,48.7,11.6
B_gadi1c,13,43.8,9.9
