specimen,hook,length,base
C002,1,51.6,17
C002,2,57.4,19.2
C002,3,55.4,19.4
C002,4,56.6,22.2
C002,5,53.3,19.9
C002,6,52.6,21.5
C002,7,51.7,23.8
C002,8,46.6,20.4
C002,9,47.1,21.9
C002,10,49.2,17.9
C002,11,42.8,15
C002,12,36.8,9.6
C007,1,64.3,17.4
C007,2,67.3,20.6
C007,3,65.8,20.6
C007,4,66,21.2
C007,5,62.2,20.2
C007,6,61.5,21.6
C007,7,58.8,21.9
C007,8,55.6,23.1
C007,9,58.5,26
C007,10,49.1,15.1
C007,11,44.1,12
